,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
1221,1380120,55,1.63378955,1.60123608,1.54077666,1.49284869,25.09996238,1.65023053,1.5343282,1.82871265,2.21215013,24.24527699
1222,1381249,55,1.64045162,1.60775732,1.54723456,1.4975804,25.10124994,1.65704917,1.55070662,1.83724569,2.2211753,24.2465711
1223,1382378,55,1.64652636,1.61554999,1.5536189,1.50274483,25.10161783,1.66423287,1.5408813,1.84507062,2.23147663,24.24739467
1224,1383507,55,1.65140637,1.62092096,1.55828372,1.50645057,25.10247626,1.67134734,1.54209924,1.85242703,2.24269534,24.24804178
1225,1384636,55,1.65667466,1.62599412,1.56326877,1.5102102,25.10327341,1.67778754,1.54871882,1.85962096,2.24769888,24.2490419
1226,1385765,55,1.66180172,1.63149766,1.56821566,1.51443876,25.10348803,1.68353537,1.56765389,1.86579916,2.25052224,24.24980673
1227,1386894,55,1.66634302,1.63639144,1.57201109,1.51813309,25.10499044,1.6889622,1.55981283,1.87044865,2.25285348,24.2518072
1228,1388023,55,1.66938944,1.63923526,1.57438756,1.52011775,25.10621698,1.69268446,1.55067397,1.87308791,2.25456827,24.2522485
1229,1389152,55,1.67174231,1.6414052,1.57629472,1.52263309,25.10676895,1.69603379,1.5576661,1.87579837,2.25735544,24.25330767
1230,1390281,55,1.67455033,1.64369591,1.57871486,1.52464135,25.10814893,1.69872104,1.56703312,1.87796162,2.25662845,24.25421978
1231,1391410,55,1.67697991,1.6467144,1.58105199,1.52639862,25.10860895,1.70162584,1.57060668,1.8804809,2.25865206,24.2551025
1232,1392539,55,1.67918408,1.64904524,1.58278173,1.52857604,25.1098357,1.70409122,1.56443871,1.88219529,2.25982239,24.25704463
1233,1393668,55,1.68098345,1.65046971,1.5840398,1.53003159,25.11084783,1.70568877,1.56220661,1.88331213,2.26006905,24.25742719
1234,1394797,55,1.68294647,1.65195909,1.58517001,1.53135535,25.11173732,1.70719389,1.57446624,1.88420552,2.26166464,24.2586632
1235,1395926,55,1.68367699,1.65289772,1.58574121,1.5322208,25.11219741,1.70837288,1.57129905,1.88443959,2.26199981,24.25901636
1236,1397055,55,1.68422105,1.65365932,1.58611887,1.53235888,25.11305629,1.70937327,1.56464878,1.88537035,2.26215638,24.26010532
1237,1398184,55,1.68485284,1.65476042,1.58670698,1.53253748,25.11345506,1.7101691,1.5616657,1.88607767,2.26300886,24.26140036
1238,1399313,55,1.68560815,1.6546129,1.58768849,1.53313544,25.11511158,1.71109632,1.56393242,1.88645099,2.26316661,24.28699418
1239,1400442,55,1.68694764,1.65532966,1.58821957,1.53362639,25.11590922,1.71172968,1.57311927,1.8868794,2.26435229,24.26284266
1240,1401571,55,1.68723993,1.65647875,1.58851815,1.53471687,25.11722845,1.71211048,1.57219834,1.88746516,2.26367998,24.26481496
1241,1402700,55,1.68741066,1.65679779,1.58841155,1.53452214,25.11756594,1.71237602,1.55797845,1.88697538,2.26271224,24.26584533
1242,1403829,55,1.68611956,1.65495003,1.58673609,1.53345762,25.11860913,1.71078279,1.56304375,1.88553754,2.26277479,24.26652247
1243,1404958,55,1.68590673,1.65484736,1.58666056,1.53332781,25.11931485,1.71025801,1.5700406,1.88635619,2.26429524,24.26681688
1244,1406087,55,1.68613333,1.65587647,1.58760864,1.53404889,25.12069567,1.71110891,1.56713973,1.88735815,2.26502538,24.2680829
1245,1407216,55,1.68751255,1.65651888,1.58842925,1.53506699,25.12143215,1.7121569,1.56752486,1.88846358,2.26588494,24.26917233
1246,1408345,55,1.68816243,1.65803736,1.58885293,1.53587501,25.12173902,1.71324306,1.57439189,1.88926728,2.26539241,24.26984958
1247,1409474,55,1.68888234,1.65806648,1.58905041,1.53550916,25.12278242,1.71396493,1.57226129,1.88930347,2.26606983,24.27108634
1248,1410603,55,1.68880563,1.65771714,1.58918535,1.53548673,25.12327345,1.71402197,1.57449024,1.88950489,2.2642921,24.27126302
1249,1411732,55,1.68824269,1.6581129,1.58985962,1.53623575,25.12428624,1.71339451,1.57418182,1.88966382,2.26559894,24.27232317
1250,1412861,55,1.68902632,1.6577498,1.59040643,1.53601702,25.12499215,1.7138001,1.55763935,1.88980701,2.26771617,24.27300052
1251,1413990,55,1.68950193,1.65886742,1.59051933,1.53683252,25.12600502,1.71429695,1.56741393,1.89002337,2.26608399,24.27409021
1252,1415119,55,1.68954442,1.65889574,1.59080493,1.53716297,25.12674168,1.71459002,1.56293242,1.89019765,2.26549863,24.27512105
