,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
2654,3000338,42,1.77120838,1.88752141,1.75285081,1.63186036,26.85589002,1.86177675,1.74223988,1.83860486,1.98906537,25.57168845
2655,3001467,42,1.77071625,1.88752692,1.75313798,1.63149294,26.85625699,1.86092309,1.74155892,1.83742744,1.98829275,25.57422893
2656,3002596,42,1.77129847,1.88758789,1.75413523,1.63250828,26.85839223,1.8583271,1.73927372,1.8354955,1.98781675,25.5741662
2657,3003725,42,1.77196094,1.88831213,1.75529298,1.63347248,26.85872589,1.85543922,1.73609236,1.83348291,1.98714759,25.57620508
2658,3004854,42,1.77170091,1.88806036,1.75435081,1.63271323,26.86052769,1.85135779,1.7314063,1.83010172,1.98609842,25.57711479
2659,3005983,42,1.77109548,1.88650213,1.75356245,1.63228287,26.86236303,1.85050335,1.73080205,1.83071344,1.98723021,25.57808729
2660,3007112,42,1.77296959,1.88955052,1.75601642,1.63476752,26.86263,1.85294788,1.73233981,1.83295577,1.98819755,25.58006381
2661,3008241,42,1.77625873,1.89250213,1.75891256,1.63740481,26.86546678,1.85439438,1.73409709,1.83379644,1.98804059,25.58040893
2662,3009370,42,1.77691294,1.89360795,1.75996842,1.63764832,26.84128308,1.85487825,1.7351199,1.83467646,1.98769205,25.58612001
2663,3010499,42,1.77583741,1.89206192,1.75805891,1.63616209,26.84204986,1.8557146,1.7353878,1.83429919,1.98731439,25.58662216
2664,3011628,42,1.77435511,1.88993014,1.75481815,1.63480489,26.84451707,1.85503206,1.73426821,1.83330942,1.98688717,25.5875951
2665,3012757,42,1.77161161,1.88628066,1.75112422,1.63137335,26.84555072,1.85134639,1.72984178,1.82873272,1.98405279,25.5899492
2666,3013886,42,1.76830988,1.88306901,1.74852823,1.62853149,26.84695123,1.848536,1.72725799,1.82752186,1.98607796,25.59142456
2667,3015015,42,1.76926975,1.88474761,1.75146292,1.63028287,26.84848522,1.85059108,1.72960693,1.83085585,1.98698552,25.59111065
2668,3016144,42,1.77122372,1.88728223,1.75334255,1.6314001,26.84925227,1.8519408,1.73104084,1.83179408,1.98668772,25.59396747
2669,3017273,42,1.77116275,1.88770316,1.75322453,1.63197563,26.85078643,1.85292742,1.73192164,1.83253956,1.98661219,25.59544312
2670,3018402,42,1.7711596,1.88767798,1.75301485,1.63184148,26.85238742,1.8531965,1.73239449,1.83250455,1.98667907,25.59550592
2671,3019531,42,1.77221389,1.88900764,1.75479376,1.63329624,26.85292112,1.85492309,1.73409905,1.83424412,1.98756498,25.59820633
2672,3020660,42,1.77464032,1.89175154,1.75687087,1.63526988,26.8546557,1.85618902,1.73530086,1.83419534,1.98675224,25.59921122
2673,3021789,42,1.77434331,1.89073187,1.75680006,1.63482023,26.85655725,1.85422797,1.73422022,1.8330608,1.98572667,25.60015336
2674,3022918,42,1.7728205,1.88944076,1.75506835,1.63387413,26.85675742,1.85384206,1.73343383,1.83181729,1.98629118,25.60282296
2675,3024047,42,1.77266432,1.88910323,1.75451092,1.63281512,26.85989371,1.85378226,1.73276428,1.83182752,1.98564523,25.60298001
2676,3025176,42,1.77320956,1.8898432,1.75587716,1.63470969,26.85972687,1.85447659,1.73377647,1.8326265,1.98657364,25.60489608
2677,3026305,42,1.77524536,1.89169528,1.75767378,1.63575532,26.86192921,1.85260327,1.73225091,1.83061666,1.98466569,25.60549292
2678,3027434,42,1.77496998,1.89062212,1.75659746,1.63461095,26.86333082,1.8506788,1.72981621,1.82951163,1.98467553,25.60750346
2679,3028563,42,1.77531892,1.89150803,1.7565833,1.63514203,26.86433203,1.85103246,1.73027018,1.83074766,1.98569126,25.60888583
2680,3029692,42,1.77631381,1.89229757,1.75756756,1.63586351,26.8658673,1.85195339,1.73111637,1.83161706,1.98576797,25.60891724
2681,3030821,42,1.77527289,1.89096122,1.75662224,1.63441229,26.86670174,1.85196165,1.73150032,1.8316442,1.98588127,25.61190221
2682,3031950,42,1.77463521,1.88981684,1.75557897,1.63436469,26.86827057,1.85237904,1.73148065,1.83196127,1.98591353,25.61275065
2683,3033079,42,1.77394205,1.89011818,1.75590155,1.63474392,26.86997306,1.8531194,1.73216082,1.83270164,1.98586711,25.61309632
2684,3034208,42,1.77502624,1.89128616,1.75726858,1.63638357,26.87010659,1.85430547,1.73346412,1.83285034,1.98590015,25.61513903
2685,3035337,42,1.77611396,1.8929742,1.75912421,1.6377388,26.87244357,1.85438887,1.73354595,1.83268197,1.9857904,25.61595617
2686,3036466,42,1.77731184,1.89404225,1.76027763,1.63880843,26.87384589,1.8535954,1.73295743,1.83210526,1.98499378,25.61777914
2687,3037595,42,1.7773079,1.89352416,1.7592198,1.63859482,26.87451369,1.85209658,1.73128198,1.83086332,1.98438599,25.61988518
2688,3038724,42,1.77707777,1.89412369,1.75993381,1.63836547,26.87718512,1.85317093,1.73194563,1.83163358,1.98541077,25.62051389
2689,3039853,42,1.77701994,1.89375823,1.75928235,1.63890009,26.87828718,1.85277911,1.73228474,1.8313767,1.98516451,25.62167705
2690,3040982,42,1.7769452,1.89338018,1.75920092,1.63855902,26.87895512,1.8530061,1.73239213,1.83183932,1.98513343,25.62400358
2691,3042111,42,1.77667651,1.89297302,1.75897197,1.63849136,26.88092568,1.85324292,1.73349245,1.83197976,1.98515664,25.62438088
2692,3043240,42,1.77659429,1.89366853,1.75880163,1.63845713,26.88256239,1.85431963,1.73401959,1.83283067,1.98538166,25.62595303
2693,3044369,42,1.77675952,1.89463588,1.75906323,1.63839498,26.88386517,1.85391601,1.73443108,1.83287984,1.98544146,25.65159597
2694,3045498,42,1.77723159,1.89472479,1.75942279,1.63880568,26.88526826,1.85534874,1.73614783,1.83407614,1.98575381,25.65090335
2695,3046627,42,1.77690901,1.89454658,1.75942082,1.63856256,26.88573597,1.85536487,1.73675562,1.83418432,1.98517474,25.65326465
2696,3047756,42,1.77686927,1.89394233,1.75905143,1.63823329,26.88807471,1.85577164,1.73688426,1.83434089,1.98532265,25.65436668
2697,3048885,42,1.77696998,1.89322833,1.75845112,1.6386377,26.88981223,1.855405,1.73689724,1.83413043,1.98500558,25.65675986
2698,3050014,42,1.77709075,1.89408513,1.75864899,1.63823329,26.8906142,1.85618942,1.73765334,1.83486056,1.98533367,25.65792506
2699,3051143,42,1.77687321,1.894962,1.75851052,1.63896854,26.89238535,1.85708163,1.73778276,1.83535545,1.98539346,25.65912182
2700,3052272,42,1.77778902,1.89547931,1.75904356,1.63921047,26.89315401,1.8563216,1.73748772,1.83405844,1.98449929,25.66157855
2701,3053401,42,1.7768024,1.89439001,1.75825324,1.63849372,26.89525961,1.85469847,1.73559748,1.83210604,1.98482069,25.66148406
2702,3054569,42,1.77800657,1.8953373,1.7607851,1.63977656,26.9191714,1.85647699,1.73763682,1.83430156,1.98630613,25.63670977
2703,3055698,42,1.78054472,1.89877789,1.7635235,1.64277931,26.92014182,1.85822757,1.73911124,1.83531021,1.98597608,25.63891212
2704,3056827,42,1.78173709,1.90039119,1.76553608,1.6432982,26.92188201,1.85842427,1.73994838,1.83538063,1.98552722,25.63932116
2705,3057956,42,1.78219578,1.90025547,1.76579533,1.64403856,26.92238402,1.858619,1.73971392,1.83515993,1.98558269,25.6415238
2706,3059085,42,1.78169342,1.90010519,1.76583467,1.64374233,26.92472687,1.85897541,1.74041061,1.83622012,1.98604767,25.64249932
2707,3060214,42,1.78256518,1.90099583,1.76671665,1.64361566,26.92630007,1.86065204,1.74134177,1.8366678,1.98587301,25.64410432
2708,3061343,42,1.78341333,1.90221612,1.76780123,1.64503069,26.92686913,1.86062175,1.74143854,1.83682122,1.98608859,25.64618157
