,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
5651,6384567,55,1.6491654624666667,1.7096172617000003,1.6597343418333332,1.5935583911666666,1.8090513221666666,1.7296013537000003,1.8388200495,2.0408149497666668
5652,6385696,55,1.6491427454666665,1.7095737605666665,1.6597158197000002,1.5935321992333333,1.8089778013999998,1.7295490616,1.838746603466667,2.0407588444
5653,6386825,55,1.6491111929,1.7095245814999998,1.6596895425,1.5935008905666668,1.8089315268333332,1.7295256719,1.838704320533333,2.0407110356333336
5654,6387954,55,1.6490762912666665,1.7094747861,1.6596574116666667,1.5934661843333333,1.8088808476333333,1.7294957296333333,1.8386505060000002,2.0406542654333335
5655,6389083,55,1.6490444816999998,1.7094248726666668,1.6596272110666666,1.5934313823666666,1.8088180637999998,1.7294523058666669,1.8385883358333335,2.0406025529333336
5656,6390212,55,1.6490100587,1.7093737462999998,1.6595946855333332,1.5933937519333334,1.8087712699666667,1.7294196282,1.8385356608333332,2.040546501333333
5657,6391341,55,1.6489749722,1.7093286899666669,1.6595676963,1.5933585211666668,1.8087220214000002,1.7293868089333333,1.8384855376333338,2.0404925438666663
5658,6392470,55,1.6489462848333334,1.7092848059,1.6595426347,1.5933253924333333,1.8086625145000002,1.7293443030666666,1.8384215486999997,2.0404341502666665
5659,6393599,55,1.6489238943666666,1.7092495515333332,1.6595313798,1.5933003885333332,1.8086120700333332,1.7293109566333331,1.8383653148333334,2.0403776777333333
5660,6394728,55,1.6489137200000001,1.7092275347666666,1.6595303543666666,1.5932872912333336,1.8085476837999999,1.7292611874666666,1.8382929925666667,2.0403172005
5661,6395857,55,1.6488818645666665,1.7091781498,1.6594939395,1.5932418336333334,1.8084658991666667,1.7291912793333333,1.8382074222333336,2.040252697533333
5662,6396986,55,1.6488255808666665,1.7091030567666667,1.6594376243,1.5931796162666665,1.8083840542666667,1.7291232765333333,1.8381327081666665,2.040196648533333
5663,6398115,55,1.64876524,1.7090246645000002,1.6593755485666668,1.5931116554,1.8083024912666668,1.7290576996333331,1.8380573056666667,2.0401356887333333
5664,6399244,55,1.6486993090333335,1.7089386325999998,1.6593076532666666,1.5930367183999998,1.8082223904,1.7289937316666666,1.8379835383666663,2.040077038133333
5665,6400373,55,1.6486362367333334,1.7088553740999999,1.6592446071666667,1.5929626560666665,1.8081475701333334,1.7289330813,1.8379119058333333,2.0400181777
5666,6401502,55,1.6485732037666665,1.7087751696000002,1.6591852169999999,1.592892942,1.8080549764666662,1.7288530590666669,1.8378209513000001,2.0399533928
5667,6402631,55,1.6485298114666667,1.7087190576666667,1.6591514483333334,1.5928431400666667,1.8079591229,1.7287627391999998,1.8377269493000001,2.0398881568333334
5668,6403760,55,1.6484877789999999,1.7086610417333334,1.6591110169666665,1.592789364866667,1.8078810532,1.7286932834666664,1.8376621828000002,2.039841356466667
5669,6404889,55,1.6484399977666666,1.7085977949999998,1.6590685727666665,1.5927303641333335,1.8078249294666666,1.7286460503666667,1.8376116806,2.0397918587333335
5670,6406018,55,1.6483869713333332,1.7085297738,1.6590169520333333,1.5926658480666667,1.8077585828333333,1.7285893247333335,1.8375394422666667,2.039725058366667
5671,6407147,55,1.6483274657666664,1.7084574476,1.6589636122,1.5925989637999998,1.8076509970333332,1.7284940953333334,1.8374311182333334,2.039649305733333
5672,6408276,55,1.6482646413000002,1.7083814419,1.6589045957333333,1.5925302306000002,1.8075224028999999,1.7283803752666669,1.837315989833333,2.0395829263
5673,6409405,55,1.6482032723666669,1.708304159,1.6588435218333335,1.5924586190666665,1.8074050478999997,1.7282759405333332,1.8372188708666666,2.0395253063666665
5674,6410534,55,1.6481336841666667,1.708219778033333,1.6587740686999999,1.5923761827666665,1.8073062806333333,1.7281889408666666,1.8371367558,2.0394665797
5675,6411663,55,1.6480637957,1.7081360658000002,1.6587068815,1.5922969145333332,1.8072106093333336,1.7281007754666666,1.8370497771333332,2.039400593666666
5676,6412792,55,1.6479769284666668,1.7080271805,1.6586092721,1.5921915855,1.8070898829666668,1.7279905775666664,1.8369372634666665,2.039324774166667
5677,6413921,55,1.6478587250666668,1.7078890558,1.6584850642666666,1.5920635394666667,1.8069420022,1.7278529931,1.8368059628,2.0392463556666667
5678,6415050,55,1.6477222513,1.7077307973666667,1.6583384121666667,1.5919106298333332,1.8067625295,1.7276825789,1.8366469464333333,2.0391584184333333
5679,6416179,55,1.6475665630333334,1.7075512302666667,1.6581754382666667,1.5917430126333334,1.8065973604999999,1.7275263634666664,1.8365244367333333,2.0390994426333333
5680,6417308,55,1.6474271886666667,1.7073945296333333,1.6580359419333333,1.5915959828666666,1.8064709483333334,1.7274091763333335,1.8364365309666664,2.0390460503333334
5681,6418437,55,1.6473281355,1.7072851067333332,1.657946003633333,1.5914911180333335,1.8063686051333332,1.727310885066667,1.8363560131,2.0389847666333334
5682,6419566,55,1.6472459968333333,1.7071929222000002,1.6578730428,1.5914022720333332,1.8062837153666664,1.7272330396000002,1.8362918969666668,2.038934111033333
5683,6420695,55,1.6471670800333333,1.7071054517666668,1.6578013067,1.5913174675,1.806216241,1.7271726174,1.836232236633333,2.038876096433333
5684,6421824,55,1.6470957517666667,1.7070248840666666,1.6577372758,1.5912441958666668,1.8061584938666666,1.7271222568333333,1.8361780483666665,2.0388182260666667
5685,6422953,55,1.6470122270666667,1.7069197792666666,1.6576441261666668,1.5911412376666665,1.8060481635333334,1.7270249424666664,1.8360706841999999,2.038736531933333
5686,6424082,55,1.6468834322666668,1.7067676603333333,1.6575050127333333,1.5909949238666667,1.8059430272666666,1.7269341190666667,1.8359846221000002,2.038680207566667
5687,6425211,55,1.6467515506666666,1.706616943166667,1.6573711917333334,1.5908489641,1.8058772012000002,1.7268807306999998,1.8359353944999999,2.0386352207333336
5688,6426340,55,1.6466259751333332,1.7064739286,1.6572482427333333,1.5907112773666667,1.8058345432333336,1.726847755366667,1.8358973916333337,2.0385857072999998
5689,6427469,55,1.6465180103666666,1.7063540139333333,1.6571477851666667,1.5905975507333332,1.8057981651,1.7268255996000001,1.8358628965333332,2.0385369583333333
5690,6428598,55,1.6464242326,1.7062489340333333,1.6570635785999999,1.5904975272333333,1.8057418774333334,1.726782436766667,1.8357977628666666,2.038467062
5691,6429727,55,1.6463198935999999,1.7061246947333333,1.6569619867666667,1.5903800608,1.8056428714666666,1.7266975653333334,1.8356943548666664,2.0383889189
5692,6430856,55,1.6461967269333333,1.7059798902666667,1.6568384018,1.5902468810000001,1.8055082217000002,1.7265791809666666,1.8355734671999997,2.0383170739666667
5693,6431985,55,1.6460521663666667,1.7058101080999999,1.6566853689,1.5900855357666668,1.8053817452999998,1.7264706916999997,1.8354666957333332,2.0382571671
5694,6433114,55,1.6459120274999999,1.7056500020333334,1.6565495520999998,1.5899360092666666,1.8052823892333334,1.7263841077333333,1.8353847564,2.0381983237333334
5695,6434243,55,1.6457918912333334,1.7055163305333334,1.6564369374666665,1.5898060618333334,1.8051773486666665,1.7262938429333334,1.8352969463666666,2.0381385349
5696,6435372,55,1.6456844758999998,1.7053945381,1.6563353600666666,1.5896864500999999,1.8050871612333332,1.7262154886999996,1.8352200437333333,2.038078833933333
5697,6436501,55,1.6455727306666668,1.7052649788,1.6562300428333332,1.5895631536000001,1.8049861306333332,1.7261236516333334,1.835125745366667,2.0380103826666667
5698,6437630,55,1.6454599049333334,1.7051358496333333,1.6561261929666664,1.5894455219333332,1.8048837494333334,1.7260303852666667,1.8350349193333333,2.0379474021333333
5699,6438759,55,1.6453615074333334,1.7050208746666669,1.6560355007,1.5893401771333333,1.804801646166667,1.7259576840666666,1.8349640080333336,2.0378908142
5700,6439888,55,1.6452691104666668,1.704913361,1.6559529175,1.5892447051666667,1.8047185633666667,1.7258860791,1.8348933550666666,2.0378394622666667
5701,6441017,55,1.6451959515999999,1.7048271874666667,1.6558892026333332,1.5891659850666668,1.8046767695666668,1.725853405366667,1.8348670988666667,2.0378026487666667
5702,6442181,55,1.645143708,1.7047665358333333,1.6558516941333334,1.5891126819333334,1.8046748550666667,1.7258635902333332,1.8348660013000002,2.037764622333334
5703,6443310,55,1.6450921200666666,1.7047027776666666,1.6558090204333333,1.5890567745666668,1.8046724553999998,1.7258781220666666,1.8348574621,2.0377201193666665
5704,6444439,55,1.645046808,1.7046483376333332,1.6557758759333334,1.5890109655333333,1.8046984729333333,1.7259254050000001,1.8348757377,2.037688975933333
5705,6445568,55,1.6450104980333333,1.7046051486,1.6557532638333334,1.5889744601666667,1.8047325903999998,1.7259802895666667,1.8348918654000004,2.037650933766667
5706,6446697,55,1.6449701991,1.7045582918666666,1.6557238618333332,1.5889376296,1.8047510784333334,1.726019032,1.8348818287,2.0375983427
5707,6447826,55,1.6449320179333333,1.7045094839000001,1.6556945988333334,1.5888995887333335,1.8047447133666665,1.7260343257333333,1.8348475945333336,2.0375395517666663
5708,6448955,55,1.6448833201,1.7044447580333333,1.6556452506,1.5888468088,1.8047039056333336,1.7260171450666666,1.8347885885666664,2.037478070066667
5709,6450084,55,1.6448233936,1.7043671578000001,1.6555874261,1.5887865675666668,1.8046637011,1.7259986701333332,1.8347398002666666,2.037428727066667
5710,6451213,55,1.6447798596666667,1.7043063002666665,1.6555477788666666,1.5887386447,1.8046404779333334,1.7259929869666666,1.8347076497666668,2.0373842451
5711,6452342,55,1.6447526488333333,1.704270128,1.6555293393333332,1.5887091902333332,1.8046300347333337,1.7259999578666667,1.8346860683333333,2.0373363078333333
5712,6453471,55,1.6447414109666667,1.70425255,1.655532872,1.5886998603,1.8046104399333334,1.7259983449666667,1.8346536280333332,2.037286696033333
5713,6454600,55,1.6447372895333332,1.7042423297,1.6555404605,1.5886956208666667,1.8045917105999998,1.72599995,1.8346227993000002,2.0372361663333334
5714,6455729,55,1.6447046774666667,1.7041930903,1.6555060978,1.5886546767666665,1.8045497148333334,1.725975325066667,1.8345633186333334,2.037172286233333
5715,6456858,55,1.644649566066667,1.7041227035333335,1.6554493171,1.5885945942,1.8044635963666666,1.7259030382,1.8344532544666667,2.0370853128000004
5716,6457987,55,1.6445574274333334,1.7040059753333332,1.6553470709333333,1.5884908492,1.8043133735666668,1.7257679006666669,1.8343027405999999,2.036999553633333
5717,6459116,55,1.6444466918666665,1.703872511,1.6552315137333333,1.5883730457333334,1.8041578688666668,1.7256293065,1.8341737517333334,2.036936028933333
5718,6460245,55,1.6443558566333334,1.7037671728,1.6551396543999999,1.5882745210333333,1.8040307263,1.7255123921,1.8340718478333333,2.0368737945333337
5719,6461374,55,1.6442791192333333,1.7036832219333333,1.6550694446666665,1.5881957209666666,1.8039359912666668,1.7254273239666669,1.8340015659666664,2.0368252619333336
5720,6462503,55,1.6442100778666666,1.7036042618666667,1.6550020201333333,1.5881175267,1.8038712916333335,1.7253691847666668,1.8339495912,2.0367774990666665
5721,6463632,55,1.6441334729000001,1.7035127172333333,1.654923759,1.5880312482666668,1.8037988421999998,1.7253012789666669,1.8338751446333332,2.036709787366666
5722,6464761,55,1.644044085366667,1.7034045426666666,1.6548315495666666,1.5879324482000001,1.8036950591666667,1.7252056247333334,1.8337747579000003,2.036640891533333
5723,6465890,55,1.6439512215666667,1.7032981567333334,1.6547395970999998,1.5878342631666666,1.8035900435333334,1.7251119322000004,1.8336817708666668,2.0365800222
5724,6467019,55,1.6438573756,1.7031868678,1.6546455780666667,1.5877337453000002,1.803496286733333,1.7250291785333336,1.8336009972666667,2.036521669266667
5725,6468148,55,1.6437518918,1.7030591745,1.654533029,1.5876187637666666,1.8034056272333332,1.7249516294333334,1.8335256498333334,2.0364665644
5726,6469277,55,1.6436341382000001,1.7029195706666667,1.6544126213,1.5874940458333333,1.8033321628666665,1.7248904663666667,1.8334637642333333,2.036413395033333
5727,6470406,55,1.6435165655333333,1.7027805595333332,1.6542909232666667,1.5873651304333334,1.8032599507666665,1.7248277009,1.8333985689,2.036352427366667
5728,6471535,55,1.6433851612666666,1.7026237343333332,1.6541501208666667,1.5872198578333334,1.8031457678333334,1.7247249289000002,1.8332879317333335,2.0362745229
5729,6472664,55,1.6432526449999998,1.7024695488,1.6540189368666665,1.5870786895666666,1.8030039046000002,1.7245936859000002,1.8331581901999998,2.0361999740666668
5730,6473793,55,1.6431348441666667,1.7023331825333334,1.6539050922333336,1.586950814,1.8028787237666666,1.7244806569000002,1.8330566219666666,2.0361392502666664
5731,6474922,55,1.6430158185666666,1.7021967808666667,1.6537868035999999,1.5868219838000002,1.8027722053666666,1.7243851482000003,1.8329727091333332,2.0360827253
5732,6476051,55,1.6429011963333333,1.7020682483333334,1.6536753088333334,1.5867015774,1.8026757879666668,1.7242946368666665,1.8328846892666668,2.0360176676666666
5733,6477180,55,1.6427965963666666,1.7019507136999998,1.6535772483666666,1.5865930147,1.8025837843666666,1.7242109286,1.8328081761,2.0359612685666666
5734,6478309,55,1.6426938899333334,1.7018306416999998,1.6534763331666666,1.5864842395666667,1.8024909008999999,1.7241252822000002,1.8327237597333337,2.0358993344333336
5735,6479438,55,1.6426188205,1.7017452051000002,1.6534127979666666,1.5864081341999998,1.8024144440999998,1.7240568033666668,1.832652299,2.0358422875333333
5736,6480567,55,1.6425583196333333,1.7016695534666666,1.6533634759666667,1.5863414912,1.8023222923333333,1.7239729613333334,1.8325628445666666,2.0357766647333335
5737,6481696,55,1.6425075539,1.7016069715666666,1.6533270165333334,1.5862892909000001,1.8022398507666666,1.7239026008,1.8324939068,2.035725084666667
5738,6482825,55,1.6424712242666668,1.7015578961,1.6533019693666666,1.5862472413666666,1.8021790273333333,1.7238526821666669,1.8324402876666666,2.035672552566667
5739,6483954,55,1.6424377336,1.70151215,1.6532788707666666,1.5862089461000002,1.8021113969000002,1.7237947921,1.8323729995,2.0356120504
5740,6485083,55,1.6423947582666667,1.7014561652666667,1.6532360843,1.5861554410333334,1.8020264625666664,1.7237180468333335,1.8322871223333335,2.0355454585333335
5741,6486212,55,1.6423224622333332,1.7013636397666667,1.6531583477,1.5860692937333332,1.8019177280666667,1.7236189975999998,1.8321823270000002,2.0354749327666664
5742,6487341,55,1.6422391866666666,1.7012623167666667,1.6530708143333335,1.5859761479999999,1.8017959015333334,1.7235060289000002,1.8320647975999997,2.0354038510000003
5743,6488470,55,1.6421607065333335,1.7011661616,1.6529881091999998,1.5858858294333333,1.8016631951333333,1.7233843781,1.8319442272999997,2.0353342956
5744,6489599,55,1.6420851860333334,1.7010755244,1.6529147143,1.5858027728666668,1.8015505739333333,1.7232834878,1.8318577784,2.035281287533333
5745,6490728,55,1.6420261656333335,1.7010044072333332,1.6528664584000001,1.5857413305,1.8014884772333335,1.7232328938333334,1.8318227469666666,2.035250249033333
5746,6491857,55,1.6419986794333334,1.7009780907,1.6528614007,1.5857174844666668,1.8014948947333336,1.7232514107,1.831844275933333,2.0352299186
5747,6492986,55,1.6420033752,1.7009822265666665,1.6528866904666666,1.5857230981666668,1.8015398553333333,1.7233058743,1.8318761117333333,2.0351969616666667
5748,6494115,55,1.6420072081333332,1.7009766705666667,1.6529064963666664,1.5857269245666668,1.8015732686,1.7233511391666665,1.8318820663333335,2.0351510097
5749,6495244,55,1.6420020494666667,1.7009564004666666,1.6529044376,1.5857137892666666,1.8015820687333333,1.7233762152,1.8318642287,2.035103475
5750,6496373,55,1.641980847,1.7009204235666666,1.6528874418333332,1.5856883605,1.8015767409333334,1.7233884758666667,1.8318331390666667,2.0350561920666665
5751,6497502,55,1.6419620665333334,1.7008894230666667,1.6528716498333333,1.5856631520333333,1.8015625159333335,1.7233882463666668,1.8317922224999998,2.0350045018666667
5752,6498631,55,1.6419243443,1.7008340585666668,1.6528323763333332,1.5856168709333331,1.8015303759,1.7233721055333335,1.8317419065333331,2.0349532692666665
5753,6499760,55,1.6418738696666668,1.7007619041666666,1.6527769633333333,1.5855577390666666,1.8014939676,1.723355900466667,1.8316944728000002,2.0349033729
5754,6500889,55,1.6418134776333333,1.7006839826666666,1.6527168453666667,1.5854914120666666,1.8014682385666667,1.7233464197333335,1.831652758966667,2.0348490535333332
5755,6502018,55,1.6417378587666667,1.7005858159666667,1.6526379981000001,1.5854059007333334,1.8013782727666667,1.7232700376999999,1.8315439379,2.034764932166667
5756,6503147,55,1.6416356598000001,1.700456199,1.6525281542666665,1.5852906870999999,1.8012474965999998,1.7231505112000003,1.8314173067666666,2.0346985724
5757,6504276,55,1.6415351013000001,1.7003390970666667,1.6524317329333333,1.5851842002,1.801145062933333,1.7230570428666665,1.8313348678333334,2.034652317533333
5758,6505405,55,1.6414571444000001,1.7002495076000002,1.6523597476666667,1.5850992461666666,1.8010894152000003,1.7230068999666666,1.8312905943333333,2.0346079299666666
5759,6506534,55,1.6413893789,1.7001762057999998,1.6523029525333333,1.5850246776666668,1.8010402006999997,1.7229665118666666,1.8312490588333332,2.0345633548666666
5760,6507663,55,1.6413295350000001,1.7001084940666666,1.6522516308000001,1.5849599058666666,1.8010029689000002,1.7229397141,1.8312117116333335,2.0345165007333335
5761,6508792,55,1.6412688676,1.7000385111666667,1.6521967698666666,1.5848920001000002,1.8009511750666665,1.7229013952333332,1.8311542031333332,2.0344572535000003
5762,6509968,55,1.6411792584333333,1.6999287840333333,1.6520994896,1.5847871090333332,1.8008682824333335,1.7228302662666666,1.8310660993666665,2.0343886697666664
5763,6511097,55,1.6410712307333333,1.6997962415333334,1.6519857328333334,1.5846669518,1.8007551865666669,1.7227285065999998,1.8309513709333336,2.0343166189666664
5764,6512226,55,1.6409499654333333,1.6996493481333335,1.6518565525333333,1.5845352157666668,1.8006384243000002,1.7226197576666669,1.8308455200000002,2.034257672
5765,6513355,55,1.6408514801,1.6995398898,1.6517657986333334,1.5844361547333334,1.8005488912333332,1.7225328524333334,1.8307650702999998,2.0342054690666664
5766,6514484,55,1.6407782517666667,1.6994540296666665,1.6516970470333334,1.5843569232333334,1.8004560012000002,1.7224442031666665,1.8306764498666666,2.034140690733333
5767,6515613,55,1.6406884144333334,1.6993449044,1.6516063088666668,1.5842583539333333,1.8003354886000003,1.7223281371666668,1.830564181433333,2.0340707235999997
5768,6516742,55,1.6405977116666668,1.6992399307333332,1.6515195360666666,1.5841638890333334,1.8002110657,1.7222026927666665,1.8304475804333333,2.0339942432
5769,6517871,55,1.6405135221333331,1.6991441257,1.6514496135,1.5840817936666667,1.8000704639666667,1.7220641432,1.8303249736666665,2.0339233253666666
5770,6519000,55,1.6404520627,1.6990735330333333,1.6514005930666666,1.5840217504666667,1.7999416455666668,1.7219405241,1.8302233569000002,2.0338666509
5771,6520129,55,1.6404009914000002,1.6990147067,1.6513611805666666,1.5839727103666668,1.7998428900999999,1.7218453104666667,1.8301511238333334,2.033816525066667
5772,6521258,55,1.6403658052333332,1.6989744785666667,1.6513403413333334,1.5839413178,1.7997663048,1.7217721266999997,1.8300928141666664,2.0337660793
5773,6522387,55,1.6403342749666667,1.6989362776999999,1.6513165818666666,1.5839037634,1.7997006688666666,1.721714922466667,1.8300380384666668,2.033711993333333
5774,6523516,55,1.6402815842333334,1.6988689253,1.6512659525,1.58384516,1.7996187859333335,1.7216435391333333,1.8299637479666668,2.0336544009333335
5775,6524645,55,1.6402384161666668,1.6988153035333335,1.6512288111666666,1.5838002203666668,1.7995724392666668,1.721605310766667,1.82992585,2.0336181382
5776,6525774,55,1.6402237217,1.6987947331333333,1.6512234426666668,1.5837847627333335,1.7995662236666665,1.7216061565666667,1.8299170013333332,2.0335825179666664
5777,6526903,55,1.6402139734999999,1.6987744342,1.6512165544,1.5837709311000001,1.7995705050666664,1.7216206910333336,1.8299151065,2.033546851866667
5778,6528032,55,1.6402017652666665,1.6987499600333336,1.6512073307000001,1.5837532246000001,1.7995895097666668,1.721644845233333,1.8299123055333333,2.0335069502333334
5779,6529161,55,1.6401806244333335,1.6987161415333332,1.6511887731333332,1.5837257069333333,1.7995935433333334,1.7216595016666667,1.8298928851666665,2.0334575023333334
5780,6530290,55,1.6401472924333333,1.6986655331666667,1.6511531162,1.5836829270000001,1.7995850749333333,1.7216633543,1.8298620197333333,2.0334108213
5781,6531419,55,1.6401130871333334,1.6986181295666667,1.6511188479333334,1.5836412852666666,1.7995646960000002,1.7216547521666667,1.8298173108666667,2.033357362133333
5782,6532548,55,1.6400766329333334,1.6985684482666665,1.6510815099333334,1.5836000041666665,1.7995224720666665,1.7216266785,1.8297609563666666,2.0333029929
5783,6533677,55,1.6400373817,1.6985151739666668,1.6510380677999998,1.5835523461999998,1.799477798633333,1.7215946774666664,1.8297086393333337,2.033250331
5784,6534806,55,1.6399909327666669,1.6984530143,1.6509891352333332,1.583499523,1.7994427514666669,1.7215708747333334,1.8296694235333333,2.033202257366667
5785,6535935,55,1.6399515491,1.6984020217,1.6509510904000002,1.5834517916000002,1.7994081527333332,1.7215495267333332,1.8296273254999997,2.033152159066667
5786,6537064,55,1.6399188006333332,1.6983569286333333,1.6509195929000002,1.5834120827333333,1.7993420316333333,1.7214927067,1.8295485333,2.0330853416666668
5787,6538193,55,1.6398782237,1.6983005845999999,1.6508774581333332,1.5833663130333333,1.799271723533333,1.7214324773000003,1.8294817303333335,2.033037768933333
5788,6539322,55,1.6398388518333333,1.6982466232,1.6508360327666667,1.5833208410333333,1.7992037810333337,1.7213718636666666,1.8294119585666666,2.0329808820333337
