,Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
30,30,3.201480162662338,2.258985153155844,3.1353709726753247,3.226642628701299,3.1110194795714285,3.2912419815844154,2.1262405343246753,2.3736308341298704
20,20,,,,,,,,
