,Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
30,30,2.201480162662338,1.2589851531558442,2.1353709726753247,2.226642628701299,2.1110194795714285,2.291241981584416,1.1262405343246753,1.3736308341298702
20,20,,,,,,,,
