,Time(ms),T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
3563,4025867,34.808458412341565,34.748635692414254,35.37054156957114,35.574682564966295,29.69275936,35.47948139652255,36.23474735121872,34.67680610513452,33.58943817124485,28.80349966
3564,4026996,34.78732351550283,34.73239429545639,35.357984946979904,35.540883085066994,29.6934849,35.47347486586237,35.95320385462623,34.67998883453612,33.60373202067393,28.8028773
3565,4028125,34.76390205450929,34.692190693755045,35.31301421216483,35.49548293795948,29.69539434,35.449420485575935,36.29716594418019,34.661491168195624,33.59622604036126,28.80258443
3566,4029254,34.7343514459167,34.68154865056567,35.31451571558169,35.51097705291726,29.69505063,35.44534782270372,36.481795954862974,34.6628765775845,33.588839625920755,28.80371933
3567,4030383,34.739533361614086,34.69702474455333,35.31571974823614,35.54854143107818,29.69485968,35.44742155396504,35.92001539584464,34.668455812990096,33.61154085346516,28.80507396
3568,4031512,34.75029032520332,34.69708279795538,35.35032145518171,35.56070722319183,29.6955471,35.44586144697009,36.432685511079725,34.66697688489806,33.59950014056108,28.804598
3569,4032641,34.744567035862794,34.72000151489852,35.34359019200064,35.55396966935939,29.69688382,35.45105539222133,36.01001487481808,34.682319901244014,33.60536566994813,28.80445155
3570,4033770,34.7508179409394,34.72427949072385,35.3476159191104,35.555375499701874,29.69650189,35.46664625142494,36.21915528034999,34.693028863581226,33.61070997804818,28.80540348
3571,4034899,34.78341317436626,34.751336796389936,35.37038625297838,35.56238740196223,29.6955471,35.47658534402476,36.701593264131475,34.70473036156959,33.57541889374374,28.80606253
3572,4036028,34.78790547497183,34.766743638857385,35.39602994381238,35.559430763739755,29.69688382,35.49074693625689,36.17429534318646,34.70054605399593,33.59892987578759,28.80602592
3573,4037157,34.79518478360181,34.76909671710808,35.40572571373954,35.56632972315928,29.69844979,35.49426869376712,36.31978650831676,34.69227071959068,33.598739787529766,28.80639206
3574,4038286,34.80085407315709,34.768748986070406,35.408159445773535,35.57083716926174,29.6983352,35.494633193651026,36.49263023178932,34.68800193583477,33.57600329879253,28.80609914
