,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
50to45,0.14587420254393307,0.19977414226778245,0.1524530581422594,0.1255716399665272,0.18662866271129705,0.1544870949288703,0.24039332902092045,0.23776525458577408
45to40,0.05556108918828451,0.073343430209205,0.0570008331213389,0.04992758793305441,0.07420126149790798,0.06692768194979078,0.08890276831799164,0.07177558874476989
40to35,,,,,,,,
35to30,,,,,,,,
30to25,,,,,,,,
25to20,,,,,,,,
20to15,,,,,,,,
15to10,,,,,,,,
10to5,,,,,,,,
