,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
903,1020759,55,0.42264318,0.67179598,0.77857754,0.80037729,24.87665514,0.77637337,0.86527534,0.78971758,0.75250322,23.62715749
904,1021888,55,0.42252084,0.67157804,0.77873844,0.8006086,24.87626091,0.77606692,0.86584182,0.78950082,0.75221289,23.62792806
905,1023017,55,0.42219747,0.67105876,0.77822664,0.8005252,24.87583637,0.77698352,0.86642836,0.78998666,0.75247253,23.62835617
906,1024146,55,0.42149016,0.67013705,0.77809761,0.80026517,24.87704938,0.77695323,0.86603891,0.78953741,0.75208111,23.62838471
907,1025275,55,0.42120456,0.67029322,0.77761059,0.79977107,24.87765591,0.77650713,0.8658072,0.78986195,0.7523317,23.62832763
908,1026404,55,0.42140558,0.67052257,0.77735842,0.79990994,24.8768371,0.77602444,0.86539571,0.78969988,0.75179747,23.62886991
909,1027533,55,0.42117662,0.67069173,0.7778777,0.80020537,24.87701905,0.77552208,0.86510578,0.78908186,0.75174594,23.62975471
910,1028662,55,0.42154444,0.67060479,0.77751499,0.79924078,24.87744362,0.77452444,0.86461365,0.7888592,0.75165546,23.63009723
911,1029791,55,0.42156883,0.6702468,0.7769969,0.79940954,24.87859607,0.7744139,0.86415339,0.78836432,0.75158426,23.62975471
912,1030920,55,0.42159637,0.67015475,0.77661964,0.79943826,24.8786264,0.77444576,0.86451294,0.78808894,0.75195483,23.62892699
913,1032049,55,0.42114712,0.66982391,0.77669989,0.79829074,24.87917232,0.7740563,0.86401058,0.78815582,0.75189857,23.62992597
914,1033178,55,0.42107316,0.66958866,0.77654332,0.798561,24.87929363,0.77392609,0.86355268,0.78870538,0.75162005,23.63123898
915,1034307,55,0.42128599,0.66913941,0.77719241,0.79881788,24.87902067,0.77316921,0.86318918,0.78805511,0.75150164,23.63180989
916,1035436,55,0.42097796,0.66883571,0.77715307,0.7987994,24.87892968,0.77362161,0.86327848,0.78833638,0.7515937,23.6316957
917,1036565,55,0.42091659,0.66901824,0.77688242,0.79872111,24.88011254,0.77409761,0.8627061,0.78817903,0.75146348,23.63135316
918,1037694,55,0.42096537,0.66908237,0.77692924,0.79812552,24.88111348,0.77390091,0.86278989,0.78845165,0.75142021,23.63146734
919,1038823,55,0.42122068,0.66929795,0.7772585,0.79832733,24.88035519,0.77398825,0.86332136,0.78827462,0.75133288,23.63223807
920,1039952,55,0.42125688,0.66886994,0.77722192,0.79860939,24.88020354,0.7739375,0.86297479,0.78830727,0.75145798,23.632809
921,1041081,55,0.42068331,0.66855562,0.77679863,0.7981562,24.88126514,0.77336708,0.86315575,0.78797053,0.75086002,23.63183843
922,1042210,55,0.42001612,0.66750054,0.77568297,0.79735683,24.88175046,0.77357243,0.86243742,0.78781868,0.75098473,23.63186698
923,1043339,55,0.42005585,0.66776294,0.77539186,0.79695203,24.8815988,0.77269045,0.8619146,0.78720303,0.75100873,23.63326576
924,1044468,55,0.42024075,0.66705168,0.77503742,0.79656533,24.88153813,0.77247841,0.86123207,0.78651459,0.75095758,23.63403656
925,1045597,55,0.42023091,0.66711935,0.77509485,0.79675927,24.88287281,0.77183483,0.86153301,0.78712513,0.75089897,23.63337995
926,1046726,55,0.41964083,0.66720983,0.77473962,0.79641505,24.88347952,0.77188518,0.86136582,0.78696817,0.75092061,23.63406511
927,1047855,55,0.41966443,0.66693524,0.77505945,0.79624,24.88247847,0.77224985,0.8615751,0.78747014,0.75084743,23.6343506
928,1048984,55,0.42001258,0.66745806,0.77547802,0.79647288,24.8825998,0.77320894,0.86246849,0.78692726,0.75071211,23.63446479
929,1050113,55,0.42024311,0.66734279,0.77504332,0.79648429,24.88451095,0.77297173,0.8622242,0.78690012,0.75079157,23.63466464
930,1051242,55,0.42008024,0.66695176,0.77462593,0.79622387,24.8620737,0.77318966,0.86122105,0.78689264,0.75080141,23.63743413
931,1052371,55,0.41996537,0.66694154,0.77448156,0.7958293,24.8620131,0.77351106,0.86159556,0.78670185,0.75070267,23.63886184
932,1053500,55,0.41972698,0.66710558,0.7741401,0.79546305,24.86134642,0.77274907,0.86118132,0.78615897,0.75067985,23.63926162
933,1054629,55,0.41938866,0.66713076,0.77410194,0.79543433,24.8620737,0.77213734,0.86078478,0.78605747,0.75075735,23.63963285
934,1055758,55,0.41963493,0.66723422,0.7742172,0.79567627,24.86261919,0.77174395,0.86099288,0.78581829,0.75082855,23.63954718
935,1056887,55,0.42012155,0.66805916,0.77520697,0.79638358,24.86392234,0.77214561,0.86115496,0.78638438,0.75060589,23.63920451
936,1058016,55,0.42071321,0.6682767,0.77573962,0.79661765,24.86413449,0.77234505,0.86182648,0.78646857,0.75067906,23.63986131
937,1059145,55,0.42078166,0.66758316,0.77567904,0.79663535,24.86322529,0.77185568,0.86214277,0.78640995,0.75066648,23.64034678
938,1060274,55,0.42078953,0.66777946,0.77522389,0.79640365,24.86337682,0.77183601,0.86168919,0.78653426,0.75077977,23.64068947
939,1061403,55,0.42050747,0.66810519,0.7748781,0.79663181,24.86361927,0.77201815,0.86125567,0.78665582,0.75032619,23.64103216
940,1062532,55,0.42095751,0.66960754,0.77597448,0.79755825,24.86468002,0.77252995,0.86159989,0.78645952,0.75025223,23.64086082
941,1063661,55,0.42248465,0.67051942,0.77689226,0.79833716,24.86522557,0.77185646,0.86055661,0.78577816,0.74987851,23.64086082
942,1064790,55,0.42276907,0.67025821,0.77711767,0.79861608,24.86468002,0.77115033,0.85932884,0.78535763,0.74974358,23.64154622
943,1065919,55,0.42363414,0.67101352,0.77775182,0.79926163,24.86528619,0.77084899,0.86001256,0.78533206,0.74984783,23.64223165
944,1067048,55,0.42399409,0.67120196,0.77789934,0.79915345,24.86649858,0.770646,0.86008927,0.78523843,0.75004728,23.64151766
945,1068177,55,0.42319078,0.67018347,0.77725811,0.79804369,24.86586207,0.77044773,0.86032373,0.78552482,0.74986475,23.64234589
946,1069306,55,0.42141974,0.66841164,0.77539501,0.7968348,24.86577114,0.77038951,0.8602659,0.78527541,0.74986593,23.64368826
947,1070435,55,0.4203867,0.66645255,0.77405434,0.79590365,24.86695325,0.76993947,0.85999603,0.78520539,0.7496708,23.64354545
