,Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
10,10,1.0520023759832635,0.9840812914644351,0.9928826325523012,0.9701464350209205,1.08864610334728,1.0912106184937236,1.109228750041841,1.195768008661088
0,0,1.0151888982845187,0.9474532262343097,0.9549376167364018,0.9297432133891212,1.0577304961087868,1.0623450082008368,1.0853400643514644,1.1772354635983262
