,Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
42,42,42.641548439815665,42.64191468160081,42.39599547249953,42.532172493017256,42.65911829266128,42.194561080589125,42.3581107643401,42.71190292049609
27,27,20.37259837182653,20.37328731131166,19.971477516242604,20.17974911120302,20.40614752253389,19.711023046961508,19.918541970860574,20.512171269500787
12,12,17.985845711031953,17.98479175769857,18.6325270113592,18.288089119724553,17.934734184570715,19.09441588219362,18.723382493990872,17.77592580994325
