,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
2284,2580815,55,50.799810044302255,50.771758721979886,50.57539265501805,50.74012644802993,26.44371663,50.324516146927785,50.162621430786864,50.30100643063307,50.5545979684987,26.72433045
2285,2581944,55,50.64317826148409,50.65278782132123,50.46754194308866,50.58517461086256,26.44482871,50.26003844256531,50.02962975764718,50.29241419515955,50.59035188528432,26.72343539
2286,2583073,55,50.61905467403853,50.64897752719475,50.476643121394645,50.5642390906193,26.44407642,50.11713849012627,49.86949005091099,50.233578188777,50.576839834859186,26.72353484
2287,2584202,55,50.45315291254473,50.48032139816053,50.27054332934847,50.34776941901969,26.44378205,50.15718686675603,49.94084892964816,50.36250506798631,50.65109969125355,26.72409839
2288,2585331,55,50.536643885311484,50.62137011575469,50.46651003101309,50.52932277467519,26.44469787,50.51019495598449,50.33340828113143,50.64619006628199,50.72339482668019,26.72366744
2289,2586460,55,50.786236581045834,50.903233625388204,50.792407024017635,50.868758114685726,26.44446891,50.67569178206878,50.5528549191062,50.752211495469844,50.72160631809662,26.72419784
2290,2587589,55,51.079803941514875,51.15630680855644,51.058413366558995,51.15281860877851,26.44430537,50.824683564619804,50.75359941082764,50.79507339398077,50.68657539035776,26.72595491
2291,2588718,55,51.044189626790775,51.0880522969028,50.960743047606314,51.081379556226885,26.44584271,50.92663711452864,50.8830008973022,50.840168647279214,50.70077320849717,26.72496032
2292,2589847,55,50.6484839059217,50.536086243309256,50.28608680311238,50.40586306460212,26.44512309,50.62618929972109,50.55774117625305,50.57264484855975,50.58159403556057,26.72635275
2293,2590976,55,49.93311349976742,49.78447329547728,49.46447133302678,49.558466292808056,26.44505767,50.34341171011152,50.2303587727156,50.369645035564574,50.56118732223828,26.72529185
2294,2592105,55,49.729608002926064,49.68352200549259,49.40889634874405,49.45052290120403,26.44312791,50.40649378782556,50.32761644136384,50.52131180681458,50.67631643727594,26.72482772
2295,2593234,55,49.779350575976004,49.79635804238607,49.546238837492766,49.509904824363154,26.44319332,50.47043779764741,50.37165545597218,50.547550509492226,50.64896818102382,26.72582229
2296,2594363,55,49.9081112580812,49.97673352701755,49.781345852883646,49.74925208006943,26.44446891,50.6194783222432,50.54737539025995,50.67392466362009,50.69815970556961,26.72496032
2297,2595492,55,50.23442368216627,50.362382007795816,50.213982940583705,50.19919031544489,26.4430625,50.82825160569313,50.81390557827964,50.81051950613003,50.70892844955958,26.72665114
2298,2596621,55,50.66910620716953,50.80574855965568,50.742492848620984,50.74353313676635,26.44495954,50.93376085691715,50.903654292348754,50.82386454208111,50.69689936298239,26.72635275
2299,2597750,55,50.87396908954465,50.94891554482976,50.82568340594928,50.87763740297819,26.44518851,50.71353134198704,50.6592295268994,50.60611133166354,50.597561751617306,26.72748003
2300,2598879,55,50.71457627006303,50.75204708475935,50.592796830024554,50.684592306208394,26.44531935,50.444782514941025,50.31818719129753,50.39857880962805,50.55577515203295,26.72794422
2301,2600008,55,50.329220319828,50.303838728479036,50.07989320087752,50.164486244465515,26.44577729,50.205973026142246,50.031940144158106,50.287056492803025,50.5703435344508,26.72691638
2302,2601137,55,50.23234133826973,50.23851405572471,50.08710187787695,50.15971993153634,26.44453433,50.34784137479871,50.199916593047796,50.50490842275979,50.70705631076697,26.7275795
2303,2602266,55,50.586571520745004,50.66177000316221,50.56834019583283,50.639437975220766,26.44685676,50.774950945782344,50.684519965295344,50.789539786269714,50.712153513114515,26.72767896
2304,2603395,55,50.701728157250706,50.725856863563806,50.64278931307872,50.73085901619728,26.44623524,50.50803457282379,50.367908915427755,50.51431474485821,50.593827132732244,26.72840842
2305,2604524,55,50.7096097759682,50.72746601962236,50.632984955858376,50.73068222018015,26.44688948,50.52384766441797,50.427340850402324,50.6051322463754,50.69154278919774,26.72791106
2306,2605653,55,51.02767045656865,51.10245427859332,51.078288406535364,51.20840525094015,26.44718389,50.89401572984429,50.87990953506928,50.915748941734336,50.817588826821165,26.72847473
2307,2606782,55,51.463432381448975,51.592176553398616,51.6151641163995,51.760709277683354,26.44809986,51.27049465609002,51.34268844552455,51.1841201064701,50.84211061758519,26.72990055
2308,2607911,55,51.62981248215457,51.65563052104359,51.6717714102586,51.84683451512097,26.44980107,51.30650176192082,51.37231829932704,51.08639363550318,50.732606635313374,26.73013267
2309,2609040,55,51.262117050867495,51.22108145904216,51.15727261040307,51.37306561254133,26.4486233,51.14616264625545,51.19987703445755,50.934165589139404,50.69949425524372,26.73172443
2310,2610169,55,50.81523413139444,50.73902068323709,50.57440764803681,50.76799919270223,26.44908131,50.91670977908509,50.94591388869619,50.71354112232271,50.63167533841512,26.73086221
2311,2611298,55,50.52217608456154,50.48095429091715,50.32130179644332,50.49200625087396,26.44796901,50.72481759329848,50.7548796078191,50.64934741358364,50.658365389585256,26.73082905
2312,2612427,55,50.57693141730223,50.615014963350454,50.46976278005562,50.615677757190916,26.44901588,50.83024200868511,50.85238728393933,50.7643903544282,50.7262954992552,26.73099486
2313,2613556,55,50.7385606686396,50.76485354730706,50.66035010340023,50.76983490972285,26.44944119,50.926066709207475,50.94686629811327,50.82860615620862,50.717000295991,26.73149229
2314,2614685,55,50.94592267735565,51.01008620324779,50.968233155171816,51.065580992339626,26.44891773,51.06565343657927,51.12659786023321,50.94362700401183,50.74506211816774,26.73261984
2315,2615814,55,51.11675995851993,51.11162912557734,51.06810880856027,51.21894390895698,26.45065172,51.09504643203377,51.16286283297466,50.9594470199115,50.726073113572525,26.73182391
2316,2616943,55,51.236420433161534,51.27753374461053,51.2393370479663,51.39836135333936,26.44989922,51.168917468805205,51.23935757949341,50.98036101996528,50.73558151497531,26.73391328
2317,2618072,55,51.495884560318125,51.55641216835273,51.59335006752303,51.74937638375196,26.45196049,51.28544612407035,51.400043731132634,51.06572181992801,50.76745216312399,26.73315047
2318,2619201,55,51.80823849728943,51.85398435593728,51.9122574064687,52.127487871756465,26.45153513,51.40481446618315,51.579760213436806,51.168783900210094,50.80698710767123,26.73394645
2319,2620330,55,52.003569490666415,52.05383790189902,52.11771602972523,52.33903238324397,26.45268035,51.585893630383936,51.799487812189604,51.275113513341836,50.82390938600149,26.73467612
2320,2621459,55,52.029235133948,52.01957287825667,52.053915958898685,52.31682608553738,26.45297484,51.53551749315819,51.730377016514005,51.09889130543797,50.69306250322205,26.73530631
2321,2622588,55,51.68842393468861,51.583744393826244,51.522747963014965,51.78822932776307,26.45385835,51.0116244224428,51.07308276876223,50.621040634440476,50.536072581513125,26.73530631
2322,2623717,55,51.12735634830495,51.0286149254431,50.90817038686242,51.13018826986329,26.45307301,50.53127496485734,50.487475187321984,50.358577260824944,50.57869336298556,26.73467612
