,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
1487,1680401,55,50.48115789172742,51.46136158139287,50.513795328989886,51.096255291664406,24.61299817,51.44511347077299,51.226168345901115,52.0216989474941,51.62694155413939,24.8979243
1488,1681530,55,50.44617791591344,51.424072258382466,50.480085469459894,51.07016092291474,24.61530371,51.43562187501116,51.24403268003219,52.00800831136387,51.586890049182195,24.90017083
1489,1682659,55,50.35957569220484,51.32058557700878,50.34637103669953,50.95709479785096,24.61808868,51.36028996627873,51.14903992480338,51.94638827367283,51.58670996696969,24.90177998
1490,1683788,55,50.27888459995759,51.22669297394154,50.23601046901024,50.85144753017226,24.62000543,51.37071571078356,51.155549423296335,51.94801585893863,51.591032512364954,24.90351071
1491,1684917,55,50.31705823407198,51.27068881647001,50.27124948978874,50.881251489083525,24.62123344,51.33482625036141,51.1215280363521,51.906342306424754,51.559408435269816,24.90563637
1492,1686046,55,50.27823423674482,51.21623026092912,50.24444343601499,50.8385910407561,24.62273112,51.272130155697354,51.05614630362119,51.8789780577623,51.589749235835804,24.90779262
1493,1687175,55,50.29647924231712,51.26274743138555,50.27115945506101,50.865434625939564,24.62506771,51.324917616338695,51.12895976320651,51.93980983821749,51.62709912607533,24.90903788
1494,1688304,55,50.56544915618517,51.56225352908879,50.5893664778902,51.19049412444812,24.6280038,51.35591943922739,51.134123110131505,51.949533114050034,51.597171141089696,24.91119449
1495,1689433,55,50.568480445095176,51.53690248104696,50.575581446515734,51.1779931898999,24.63034099,51.33001366699387,51.120690430932044,51.9437771985152,51.60525347496613,24.91365512
1496,1690562,55,50.57096558241933,51.57263272976268,50.66743401825673,51.23378979205367,24.63118004,51.417598062303234,51.22026306598982,52.02735315241787,51.62723418773471,24.91581221
1497,1691691,55,50.74736398335399,51.74842753220772,50.8481262853424,51.437931571035236,24.63411701,51.446773355137246,51.25939470839582,52.029701331504505,51.58974179599864,24.91724026
1498,1692820,55,50.82131940285379,51.80858806553843,50.93265917663245,51.53007421249494,24.63624507,51.413385912263024,51.22591393807727,51.970420853356806,51.55215154178904,24.91951928
1499,1693949,55,50.65331756592171,51.56302774697892,50.655886421322116,51.263301169030015,24.63798365,51.30263161747995,51.087877750650925,51.870322958834635,51.56998979137486,24.92207208
1500,1695078,55,50.55052593312314,51.47448179531839,50.52012548490957,51.15026023313944,24.64107148,51.35129046294371,51.14676049538163,51.898662077845614,51.56707051372873,24.92374372
1501,1696207,55,50.38100254739459,51.274622673155925,50.28614780771699,50.924305598976794,24.6427505,51.21519733050242,50.9773742031615,51.762900822872105,51.51243006037807,24.92502034
1502,1697367,55,50.03920376237896,50.94058954272282,49.917072307027105,50.523174151513246,24.64604897,51.050037458145056,50.74445117393303,51.642458004783215,51.502741866263435,24.92654023
1503,1698496,55,49.85854331255517,50.79638181953551,49.77300216563234,50.33120261844705,24.64673872,51.06126399243705,50.74887231837191,51.69794071214787,51.55133354123054,24.92885068
1504,1699625,55,49.90765710097682,50.89385242097984,49.87974219396937,50.416739237764716,24.64847818,51.108304720967865,50.805804153953375,51.78478886018017,51.57828978817976,24.93143504
1505,1700754,55,49.99477034543952,50.985526893781355,49.99263259459518,50.49742274304491,24.65126763,51.17034186549728,50.87306241388502,51.828844423488185,51.56953958584359,24.93322907
1506,1701883,55,50.011075774839355,50.99575954891849,50.02922070716672,50.50658255982418,24.65384745,51.16401144943544,50.869956159035745,51.81309393199507,51.51980713584389,24.93468875
1507,1703012,55,50.0810360216844,51.08218178712915,50.14223486981507,50.622024540622164,24.65486747,51.205872592448436,50.924269534430174,51.862617302602736,51.56203507932063,24.93693928
