,BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
42,42,1.4925491509710829,1.51680947667922,1.3792189859193007,1.2903664010275722,1.7486348400511096,1.5384770636435774,1.6386051473893748,1.9021652705379957
27,27,0.9457140547524219,0.8600975819564047,0.8237521977112487,0.7925837879359526,0.9931156552758343,0.975133584335307,1.0900385417989775,1.1253548840204521
12,12,0.47432492618208716,0.29122853467321136,0.3371558439766003,0.33846345421732116,0.36649633552716515,0.4879697490223238,0.6422823655123722,0.5073906136309844
