,Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
42,42,42.34240070502189,42.33211741943483,42.30816387121103,42.21866911914943,42.42159535042815,42.33570300846035,42.45317647329067,42.50241005093177
27,27,26.260397211182863,26.284480700812566,26.34005625300417,26.54163733205403,26.07008424729742,26.27609887040556,25.99161625188215,25.866036737633383
12,12,12.397202136383713,12.383401879752677,12.351779891552956,12.23969363286135,12.508320402274416,12.388198090743233,12.555207281057644,12.631553168782366
