,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
1260,1424157,55,1.92460359,2.00411729,1.86938059,1.72763014,26.88743988,2.11928869,1.80319773,2.21137515,2.79840685,26.04651089
1261,1425286,55,1.92477432,2.00504923,1.86911702,1.72772495,26.88834201,2.11788193,1.80066075,2.20955611,2.79989741,26.04663924
1262,1426464,55,1.92492224,2.00395128,1.86897658,1.72725052,26.86566704,2.11601608,1.81531495,2.20879215,2.79917672,26.07451069
1263,1427593,55,1.92477354,2.00386906,1.86905251,1.72713132,26.86730256,2.11563724,1.80541803,2.20933739,2.79910945,26.07499267
1264,1428722,55,1.92462484,2.00370462,1.86876022,1.72701055,26.86900496,2.11617501,1.81087317,2.21000025,2.80092376,26.0752176
1265,1429851,55,1.92570233,2.00461493,1.86977752,1.72839764,26.8693054,2.11850899,1.81185783,2.21172173,2.80082266,26.0769207
1266,1430980,55,1.92641358,2.0052652,1.87028303,1.72910299,26.86990629,2.11982567,1.8160321,2.21301913,2.79958466,26.07788478
1267,1432109,55,1.92706583,2.00579195,1.87149861,1.7299897,26.87077427,2.12112858,1.81303446,2.21370757,2.80072825,26.07830256
1268,1433238,55,1.92725465,2.00611335,1.87196045,1.73043265,26.87244357,2.12191497,1.80065603,2.21395855,2.80105044,26.07881676
1269,1434367,55,1.92744781,2.00689541,1.87270553,1.73052077,26.87244357,2.12269349,1.8133299,2.21466508,2.80338403,26.08016661
1270,1435496,55,1.92809808,2.00740446,1.87362095,1.73118167,26.87297778,2.12400191,1.82028465,2.21550457,2.80000048,26.08161297
1271,1436625,55,1.92896394,2.00823451,1.87410403,1.73202746,26.87534847,2.12478515,1.81180512,2.21541842,2.80048671,26.08238441
1272,1437754,55,1.92885418,2.00892137,1.87436171,1.73266357,26.87695135,2.12562307,1.81310881,2.21604706,2.80234941,26.08312373
1273,1438883,55,1.92955914,2.00984269,1.8749455,1.73326349,26.87675099,2.12596847,1.82727245,2.21628624,2.80106342,26.08482747
1274,1440012,55,1.93044623,2.01058424,1.87559538,1.73391259,26.87688456,2.12680954,1.83404349,2.21692904,2.80209174,26.08608126
1275,1441141,55,1.93121964,2.01162397,1.87620041,1.7344,26.87852096,2.12803967,1.81089638,2.21740819,2.80238403,26.08627416
1276,1442270,55,1.93152963,2.0116936,1.87613826,1.73503139,26.88049148,2.12857193,1.82139716,2.21791134,2.80360472,26.08678856
1277,1443399,55,1.93195331,2.01190799,1.87637469,1.73532093,26.88095909,2.12874227,1.82807497,2.21789875,2.8019749,26.0892643
1278,1444528,55,1.93197849,2.01178919,1.87696084,1.73537049,26.88169392,2.12884573,1.81453564,2.21820678,2.80251542,26.09083992
1279,1445657,55,1.93216141,2.01161925,1.87690576,1.7356734,26.88363134,2.12899364,1.81440464,2.21798333,2.80152211,26.09087208
1280,1446786,55,1.93173616,2.01144458,1.87676139,1.73525326,26.88473374,2.12980403,1.83427205,2.21869065,2.80256538,26.09193328
1281,1447915,55,1.93210241,2.01156024,1.87657886,1.73495665,26.88476715,2.13079144,1.81515838,2.21866665,2.80221094,26.0933483
1282,1449044,55,1.93157684,2.01087534,1.87598169,1.73487089,26.88546871,2.13039726,1.81751007,2.21829293,2.80242455,26.09321966
1283,1450173,55,1.9310017,2.01093671,1.8756831,1.73391809,26.88767376,2.12987484,1.80716232,2.21789954,2.80194737,26.09457044
1284,1451302,55,1.93113073,2.01048313,1.87549624,1.73380047,26.88707236,2.12997476,1.82926655,2.21759938,2.80219088,26.09585699
1285,1452431,55,1.93166299,2.0111877,1.87635226,1.73476152,26.88730624,2.1301329,1.81864225,2.21838341,2.8011775,26.09672545
1286,1453560,55,1.93271216,2.01269556,1.87795494,1.73610535,26.88967857,2.1311565,1.81958756,2.21863636,2.8044155,26.09695061
1287,1454689,55,1.93349776,2.01412593,1.87902535,1.73692242,26.88927759,2.13258805,1.83656198,2.22005689,2.80393989,26.09936322
1288,1455818,55,1.93449776,2.01540288,1.88000096,1.73828158,26.89118229,2.13368837,1.82395223,2.22116429,2.80318812,26.0998136
1289,1456947,55,1.93531916,2.0158124,1.88077004,1.73851368,26.89271955,2.1344126,1.81382046,2.22099119,2.80321566,26.10029617
1290,1458076,55,1.93605165,2.01652601,1.88113629,1.73862187,26.89288665,2.13482409,1.81828898,2.22092196,2.80505004,26.10241959
1291,1459205,55,1.93632978,2.01681476,1.88093369,1.73848261,26.89405638,2.13589214,1.83357496,2.22173667,2.80542848,26.1030631
1292,1460334,55,1.93651192,2.01690406,1.88124093,1.73900149,26.8957944,2.13698891,1.83233736,2.22286924,2.80393871,26.10287004
1293,1461463,55,1.93613427,2.0169131,1.88126532,1.73910849,26.89616207,2.13722298,1.81467726,2.22319025,2.80309253,26.10470412
1294,1462592,55,1.93548753,2.01570776,1.88065438,1.73858331,26.89666346,2.13585674,1.81596955,2.22058128,2.80255476,26.10676363
1295,1463721,55,1.9344242,2.0148958,1.87942189,1.73785161,26.89816769,2.13481032,1.83349864,2.22017097,2.80435334,26.10689236
1296,1464850,55,1.93470587,2.01487259,1.87990419,1.73789724,26.90000634,2.13558333,1.83932004,2.22137711,2.80344579,26.10795438
1297,1465979,55,1.93521177,2.015467,1.88080072,1.73884925,26.90064155,2.13716122,1.81948882,2.22240307,2.8048085,26.10940268
1298,1467108,55,1.93624756,2.01592097,1.88152574,1.73853807,26.90080871,2.13766043,1.82677717,2.22295303,2.80592573,26.11020733
1299,1468237,55,1.93706464,2.01660862,1.88218467,1.739328,26.90187859,2.13879536,1.83102697,2.22313989,2.80411456,26.11062577
1300,1469366,55,1.93704457,2.01669517,1.88257924,1.73953847,26.90371757,2.13929418,1.82907615,2.2236635,2.80404493,26.11130171
1301,1470495,55,1.93754497,2.01737219,1.88287311,1.73995546,26.90441977,2.13962384,1.82098213,2.22408561,2.80710944,26.1129112
1302,1471624,55,1.93842183,2.01831161,1.88380151,1.74077017,26.90428601,2.13989607,1.82975553,2.22408206,2.80585728,26.11407011
1303,1472753,55,1.9384179,2.01790838,1.88354462,1.74104712,26.90582423,2.13952628,1.82901478,2.22304509,2.80414878,26.11452081
1304,1473882,55,1.93816928,2.01740012,1.88345021,1.74097434,26.93128824,2.13871,1.83041682,2.22263399,2.8048679,26.11249272
1305,1475011,55,1.93803946,2.01722939,1.8833078,1.74070723,26.93085299,2.13837758,1.82649,2.22317373,2.80472864,26.11403791
1306,1476140,55,1.93810673,2.01796306,1.88391756,1.741304,26.93246013,2.13933195,1.83277284,2.2235801,2.80445602,26.11429546
1307,1477269,55,1.93819996,2.01804804,1.88427948,1.74150581,26.93460319,2.13913211,1.82193768,2.22312062,2.80433682,26.11584079
1308,1478398,55,1.93767557,2.01772034,1.8837248,1.74100227,26.93440227,2.13906484,1.81859937,2.22333266,2.80521684,26.11722524
1309,1479527,55,1.93752569,2.01721208,1.88406311,1.74097316,26.93621063,2.1395786,1.82641211,2.22404823,2.80648592,26.11764381
